,Year,Month,Day,Date,Latitude,Longitude,Zonal_Winds,Meridional_Winds,Humidity,Air_Temp,Sea_Surface_Temp,ground_truth
88254,98,4,20,980420,-8.28,-154.96,0.3244444444444445,0.6090909090909091,0.6373056994818653,0.33898305084745783,0.3724364232977848,1
51718,93,9,9,930909,5.0,-154.89,0.34222222222222226,0.7136363636363636,0.6295336787564767,0.31818181818181834,0.3150123051681706,1
67239,95,9,5,950905,-4.99,-154.97,0.6933333333333334,0.2409090909090909,0.4870466321243523,0.8443759630200309,0.9606234618539786,1
8784,97,1,12,970112,0.0,156.15,0.11555555555555558,0.6954545454545454,0.6761658031088085,0.2064714946070878,0.30926989335520916,1
73710,96,10,29,961029,-5.01,-95.08,0.5244444444444445,0.20454545454545453,0.5647668393782386,0.7673343605546996,0.8867924528301883,1
41428,94,6,29,940629,-2.15,-170.02,0.38222222222222224,0.45454545454545453,0.8549222797927465,0.3721109399075502,0.3863822805578343,1
83051,94,11,27,941127,7.95,-94.98,0.27555555555555555,0.6363636363636364,0.6968911917098444,0.17334360554699546,0.17227235438884336,1
69026,97,12,4,971204,-5.01,156.01,0.2844444444444445,0.5409090909090909,0.7124352331606221,0.3335901386748845,0.3158326497128794,1
14115,94,4,29,940429,0.03,-179.87,0.3155555555555556,0.7363636363636363,0.5259067357512954,0.30739599383667193,0.28630024610336346,1
60407,92,9,29,920929,-5.0,-109.99,0.35555555555555557,0.5181818181818182,0.39119170984455964,0.840523882896764,0.9228876127973749,1
16615,92,1,5,920105,2.02,-110.08,0.38222222222222224,0.3909090909090909,0.29792746113989654,0.849768875192604,0.9343724364232977,1
39397,92,8,2,920802,-2.0,164.7,0.2,0.65,0.4067357512953367,0.3936825885978428,0.3773584905660379,1
34794,92,9,29,920929,-1.98,-139.98,0.46222222222222226,0.40909090909090906,0.0181347150259068,0.7958397534668722,0.948318293683347,1
64822,95,7,29,950729,-5.01,-139.9,0.3111111111111111,0.1045454545454545,0.24870466321243523,0.7449922958397537,0.7891714520098443,1
84961,97,5,18,970518,-8.06,-109.93,0.6666666666666667,0.30454545454545456,0.6243523316062176,0.7265023112480737,0.8465955701394585,1
80502,98,1,13,980113,7.97,165.07,0.24000000000000002,0.65,0.733160621761658,0.15485362095531596,0.07957342083675134,1
10484,94,1,4,940104,0.0,165.03,0.21333333333333337,0.5318181818181819,0.8367875647668397,0.4684129429892143,0.42329778506972926,1
17001,94,8,14,940814,2.04,-110.12,0.7822222222222223,0.3909090909090909,0.5673575129533677,0.706471494607088,0.8925348646431499,1
50001,97,12,31,971231,4.92,-139.84,0.2844444444444445,0.7227272727272727,0.20466321243523322,0.7619414483821265,0.8351107465135357,1
25686,93,6,9,930609,2.05,164.98,0.3111111111111111,0.5454545454545454,0.8756476683937824,0.1294298921417565,0.1140278917145201,1
2727,91,7,11,910711,0.02,-140.04,0.36888888888888893,0.6227272727272728,0.9792746113989637,0.06394453004622513,0.05824446267432326,1
20956,96,1,28,960128,2.27,-140.92,0.7022222222222223,0.48636363636363633,0.4870466321243523,0.7819722650231127,0.9573420836751434,1
42475,94,7,7,940707,-2.0,-179.89,0.2355555555555556,0.6227272727272728,0.9041450777202074,0.19029275808936852,0.17391304347826098,1
53838,97,1,15,970115,5.0,156.07,0.3111111111111111,0.5454545454545454,0.8756476683937824,0.1294298921417565,0.1140278917145201,1
33636,94,12,26,941226,-2.1,-124.87,0.8622222222222222,0.4636363636363636,0.7227979274611398,0.6332819722650231,0.7596390484003281,1
20284,93,5,10,930510,2.0,-139.98,0.38222222222222224,0.6318181818181818,0.8678756476683938,0.3382126348228043,0.3018867924528301,1
32000,96,5,30,960530,-2.0,-110.0,0.5511111111111111,0.37727272727272726,0.29792746113989654,0.7912172573189522,0.9171452009844132,1
30631,97,10,20,971020,1.99,-95.0,0.28,0.5227272727272727,0.7927461139896375,0.22342064714946086,0.20590648072190332,1
33148,93,8,21,930821,-2.03,-124.88,0.5777777777777778,0.42727272727272725,0.3134715025906736,0.8281972265023112,0.9327317473338801,1
30265,95,9,3,950903,1.97,-94.99,0.2977777777777778,0.32272727272727275,0.32383419689119197,0.8459167950693376,0.9368334700574241,1
72087,93,9,30,930930,-4.98,-179.89,0.2844444444444445,0.65,0.7383419689119171,0.2057010785824347,0.1591468416735029,1
34286,97,9,21,970921,-2.04,-124.93,0.2666666666666667,0.7363636363636363,0.8782383419689119,0.12326656394453028,0.26004922067268255,1
34384,98,1,1,980101,-2.03,-124.91,0.24444444444444446,0.6454545454545455,0.8963730569948187,0.42758089368258867,0.4331419196062347,1
40446,96,7,8,960708,-1.94,164.4,0.4088888888888889,0.4909090909090909,0.9507772020725387,0.42141756548536224,0.40607054963084477,1
30062,94,10,13,941013,1.99,-95.01,0.7644444444444445,0.4,0.4870466321243523,0.8443759630200309,0.8621821164889254,1
23660,97,5,6,970506,2.65,-153.21,0.3288888888888889,0.6818181818181819,0.8601036269430051,0.09861325115562414,0.07875307629204276,1
6188,93,7,24,930724,0.01,-155.01,0.33777777777777784,0.6136363636363636,0.9093264248704664,0.19106317411402163,0.18703855619360144,1
16369,98,3,22,980322,0.12,-94.98,0.2844444444444445,0.6454545454545455,0.6062176165803108,0.23035439137134062,0.1657095980311729,1
20415,94,7,19,940719,1.97,-140.02,0.39111111111111113,0.5818181818181818,0.9041450777202074,0.13559322033898313,0.09926168990976203,1
67911,98,5,14,980514,-5.0,-154.99,0.32000000000000006,0.6363636363636364,0.7409326424870466,0.32896764252696453,0.3404429860541429,1
21243,97,10,10,971010,1.98,-140.02,0.5333333333333333,0.4681818181818182,0.94559585492228,0.49922958397534667,0.652173913043478,1
6253,93,9,27,930927,0.01,-155.01,0.2088888888888889,0.5863636363636363,0.4870466321243523,0.2912172573189524,0.28219852337981965,1
4422,97,5,17,970517,0.02,-139.94,0.3777777777777778,0.6136363636363636,0.849740932642487,0.04776579352850541,0.003281378178835004,1
42943,95,10,22,951022,-2.0,-179.87,0.27111111111111114,0.6,0.7642487046632125,0.23343605546995394,0.21328958162428235,1
71744,97,9,27,970927,-5.01,-169.98,0.17333333333333334,0.5954545454545455,0.3626943005181349,0.2026194144838216,0.26497128794093516,1
14511,95,6,3,950603,0.04,-179.89,0.3111111111111111,0.6954545454545454,0.6968911917098444,0.2110939907550078,0.16652994257588194,1
13082,96,6,16,960616,-0.02,-170.05,0.2844444444444445,0.65,0.7383419689119171,0.2057010785824347,0.1591468416735029,1
24294,94,10,22,941022,2.02,156.01,0.3288888888888889,0.6727272727272727,0.9041450777202074,0.12788906009245005,0.09187858900738322,1
2913,92,1,13,920113,0.02,-140.05,0.2844444444444445,0.65,0.7383419689119171,0.2057010785824347,0.1591468416735029,1
65678,97,12,30,971230,-5.01,-139.91,0.25333333333333335,0.5636363636363636,0.6787564766839376,0.3667180277349771,0.39704675963904834,1
32216,97,9,1,970901,-1.98,-110.0,0.8488888888888889,0.6272727272727273,0.528497409326425,0.7318952234206473,0.9187858900738308,1
37388,95,12,3,951203,-1.98,-155.0,0.9466666666666668,0.509090909090909,0.6295336787564767,0.6741140215716486,0.9048400328137816,1
43192,96,6,27,960627,-1.99,-179.87,0.2488888888888889,0.5136363636363637,0.9119170984455955,0.3459167950693376,0.30106644790812154,1
54978,94,8,28,940828,5.03,165.0,0.2844444444444445,0.5863636363636363,0.6994818652849744,0.12249614791987673,0.09105824446267419,1
85242,98,3,7,980307,-8.04,-109.93,0.24444444444444446,0.48636363636363633,0.7383419689119171,0.24422187981510035,0.273174733388023,1
72537,95,6,8,950608,-5.0,-179.94,0.47555555555555556,0.759090909090909,0.8652849740932642,0.46918335901386743,0.6201804757998359,1
29841,93,5,14,930514,1.98,-95.03,0.13333333333333336,0.4,0.13989637305699487,0.6987673343605547,0.7563576702214929,1
9051,98,6,7,980607,0.07,156.16,0.35555555555555557,0.55,0.94559585492228,0.29506933744221886,0.2666119770303528,1
35505,94,12,11,941211,-2.0,-139.97,0.8711111111111112,0.24545454545454543,0.8134715025906734,0.7087827426810478,0.866283839212469,1
12878,95,11,10,951110,-0.02,-170.04,0.7911111111111111,0.3,0.49740932642487046,0.7865947611710322,0.863822805578343,1
14107,94,4,21,940421,0.03,-179.87,0.27555555555555555,0.6090909090909091,0.8005181347150256,0.3328197226502312,0.30762920426579154,1
23633,97,4,9,970409,1.98,-154.94,0.3111111111111111,0.6909090909090909,0.7746113989637307,0.16795069337442214,0.31091058244462655,1
52862,93,4,6,930406,5.0,156.0,0.3066666666666667,0.7363636363636363,0.47150259067357503,0.37057010785824374,0.4561115668580802,1
46860,93,12,6,931206,5.05,-124.98,0.808888888888889,0.3409090909090909,0.6994818652849744,0.7226502311248078,0.863822805578343,1
51523,93,2,26,930226,4.99,-154.9,0.6088888888888889,0.55,0.25388601036269454,0.8436055469953774,0.9540607054963082,1
90288,94,2,28,940228,-8.01,-179.93,0.17333333333333334,0.6272727272727273,0.5518134715025909,0.4630200308166412,0.4569319114027892,1
81350,95,5,18,950518,8.0,-170.02,0.27555555555555555,0.6318181818181818,0.650259067357513,0.2195685670261942,0.28630024610336346,1
26342,96,7,5,960705,2.0,165.0,0.23111111111111113,0.6318181818181818,0.4870466321243523,0.18952234206471497,0.23625922887612782,1
4367,97,2,17,970217,0.01,-140.01,0.76,0.5409090909090909,0.5466321243523318,0.785053929121726,0.8400328137817885,1
64351,94,4,11,940411,-4.98,-139.93,0.28,0.6227272727272728,0.7953367875647666,0.3251155624036981,0.2879409351927811,1
1543,93,6,9,930609,-0.02,-124.37,0.6444444444444445,0.3090909090909091,0.3316062176165804,0.8166409861325115,0.8867924528301883,1
55742,97,5,30,970530,5.04,164.99,0.4133333333333334,0.5227272727272727,0.849740932642487,0.45300462249614815,0.4077112387202624,1
50002,98,1,1,980101,4.91,-139.84,0.3022222222222223,0.65,0.8393782383419688,0.08936825885978439,0.05578342904019684,1
42684,95,2,1,950201,-1.99,-179.91,0.23111111111111113,0.5954545454545455,0.40932642487046644,0.3721109399075502,0.4068908941755538,1
83174,96,1,24,960124,8.05,-94.94,0.5733333333333334,0.7363636363636363,0.38082901554404125,0.7426810477657935,0.8096800656275636,1
69990,96,9,15,960915,-5.0,165.21,0.2488888888888889,0.5727272727272728,0.7849740932642488,0.23959938366718037,0.21493027071369974,1
65969,91,11,22,911122,-4.99,-155.0,0.2355555555555556,0.6227272727272728,0.9041450777202074,0.19029275808936852,0.17391304347826098,1
90871,97,12,11,971211,-7.97,-179.87,0.2844444444444445,0.5772727272727273,0.7642487046632125,0.23959938366718037,0.21821164889253475,1
58972,94,7,4,940704,5.02,-94.99,0.13777777777777783,0.22272727272727272,0.6191709844559585,0.7026194144838211,0.7095980311730927,1
61525,96,12,25,961225,-5.0,-110.04,0.48888888888888893,0.40909090909090906,0.3212435233160622,0.8235747303543917,0.9647251845775227,1
32665,92,4,12,920412,-2.03,-124.91,0.28,0.4727272727272727,0.9326424870466323,0.4383667180277351,0.4077112387202624,1
48349,90,12,2,901202,5.04,-140.05,0.27555555555555555,0.12727272727272726,0.766839378238342,0.6902927580893683,0.8014766201804755,1
72449,95,3,10,950310,-4.97,-179.95,0.1777777777777778,0.6909090909090909,0.6088082901554408,0.42758089368258867,0.46103363412633325,1
90862,97,12,2,971202,-7.97,-179.86,0.2488888888888889,0.6409090909090909,0.42746113989637324,0.24653312788906012,0.23379819524200163,1
50631,97,3,22,970322,4.95,147.04,0.24000000000000002,0.55,0.6839378238341967,0.2534668721109401,0.22559474979491378,1
83124,95,2,8,950208,7.94,-94.98,0.27111111111111114,0.5772727272727273,0.32383419689119197,0.23343605546995394,0.2756357670221492,1
56279,92,10,29,921029,4.98,-169.99,0.3066666666666667,0.6136363636363636,0.5155440414507773,0.20184899845916804,0.17473338802296956,1
65809,98,5,10,980510,-5.01,-139.92,0.2844444444444445,0.65,0.7383419689119171,0.2057010785824347,0.1591468416735029,1
67349,96,2,19,960219,-5.01,-155.0,0.2355555555555556,0.6045454545454545,0.8367875647668397,0.3112480739599386,0.3470057424118129,1
53041,93,10,13,931013,5.0,156.01,0.27111111111111114,0.65,0.9300518134715023,0.0,0.03035274815422473,1
60767,93,9,30,930930,-4.97,-109.99,0.4177777777777778,0.35909090909090907,0.31865284974093266,0.8135593220338986,0.8949958982772763,1
12282,94,3,8,940308,-0.04,-170.03,0.35555555555555557,0.6272727272727273,0.7772020725388602,0.19953775038520805,0.15422477440525006,1
91551,96,12,7,961207,-8.02,-95.09,0.6088888888888889,0.17272727272727273,0.5673575129533677,0.7473035439137135,0.911402789171452,1
32134,96,10,19,961019,-2.04,-109.99,0.45333333333333337,0.4409090909090909,0.1917098445595855,0.8228043143297381,0.9909762100082036,1
78715,97,10,23,971023,8.01,155.99,0.29333333333333333,0.6954545454545454,0.7227979274611398,0.29969183359013885,0.28055783429040204,1
8257,94,2,10,940210,0.01,156.01,0.24000000000000002,0.65,0.733160621761658,0.15485362095531596,0.07957342083675134,1
25686,93,6,9,930609,2.05,164.98,0.2088888888888889,0.4181818181818182,0.4948186528497409,0.3967642526964563,0.41673502871205903,1
12044,93,7,13,930713,-0.04,-170.03,0.2977777777777778,0.6136363636363636,0.8549222797927465,0.19799691833590138,0.1599671862182115,1
55108,95,1,5,950105,5.04,165.01,0.36888888888888893,0.6227272727272728,0.9792746113989637,0.06394453004622513,0.05824446267432326,1
8589,96,6,27,960627,0.01,156.07,0.23111111111111113,0.6772727272727272,0.5725388601036268,0.2064714946070878,0.2748154224774406,1
21731,93,12,25,931225,1.98,147.01,0.35111111111111115,0.6045454545454545,0.8367875647668397,0.20030816640986138,0.14848236259228864,1
16670,92,2,29,920229,2.03,-110.07,0.3066666666666667,0.6136363636363636,0.5155440414507773,0.20184899845916804,0.17473338802296956,1
89619,95,12,26,951226,-8.0,-170.07,0.33333333333333337,0.5636363636363636,0.8937823834196892,0.1664098613251157,0.14191960623461863,1
59878,98,1,22,980122,5.02,-94.9,0.19111111111111118,0.5454545454545454,0.26165803108808294,0.3651771956856704,0.35520918785890077,1
80631,98,5,26,980526,7.98,165.07,0.33333333333333337,0.8318181818181818,0.937823834196891,0.3351309707241912,0.5045118949958982,1
1278,92,5,20,920520,0.03,-124.41,0.8711111111111112,0.24545454545454543,0.8134715025906734,0.7087827426810478,0.866283839212469,1
8760,96,12,19,961219,0.0,156.15,0.2844444444444445,0.65,0.7383419689119171,0.2057010785824347,0.1591468416735029,1
40128,95,5,24,950524,-1.94,164.41,0.16000000000000003,0.6318181818181818,0.6761658031088085,0.2989214175654855,0.39868744872846573,1
62730,93,10,14,931014,-4.99,-124.93,0.7511111111111112,0.3136363636363636,0.5673575129533677,0.8328197226502312,0.8802296964725183,1
2727,91,7,11,910711,0.02,-140.04,0.28,0.5,0.9145077720207255,0.1402157164869029,0.1558654634946679,1
55154,95,2,20,950220,5.03,165.01,0.29333333333333333,0.7227272727272727,0.7953367875647666,0.12018489984591696,0.2502050861361771,1
78374,95,6,17,950617,8.02,156.03,0.2488888888888889,0.6363636363636364,0.6839378238341967,0.23112480739599395,0.31255127153404416,1
60419,92,10,11,921011,-5.01,-110.0,0.6266666666666667,0.7227272727272727,0.39637305699481873,0.8204930662557783,0.8949958982772763,1
76954,97,9,12,970912,8.02,-125.0,0.33777777777777784,0.6136363636363636,0.9093264248704664,0.19106317411402163,0.18703855619360144,1
10271,93,6,5,930605,-0.01,164.99,0.2088888888888889,0.4181818181818182,0.4948186528497409,0.3967642526964563,0.41673502871205903,1
45518,93,11,21,931121,5.01,-109.97,0.6355555555555557,0.38636363636363635,0.12435233160621784,0.7542372881355932,0.8777686628383918,1
20503,94,10,15,941015,1.98,-139.99,0.9022222222222223,0.43636363636363634,0.49222797927461137,0.8243451463790448,0.8958162428219851,1
20017,97,9,4,970904,2.43,137.43,0.23111111111111113,0.6681818181818182,0.5595854922279795,0.20955315870570135,0.3199343724364234,1
59338,96,1,3,960103,5.38,-94.85,0.2488888888888889,0.4818181818181818,0.31088082901554426,0.7835130970724193,0.8490566037735849,1
7953,92,12,2,921202,0.0,156.04,0.3155555555555556,0.7863636363636364,0.6735751295336789,0.2627118644067796,0.48892534864643133,1
16577,91,11,27,911127,2.03,-110.09,0.888888888888889,0.740909090909091,0.4196891191709844,0.7234206471494609,0.853158326497129,1
74260,96,10,1,961001,6.75,137.68,0.27555555555555555,0.6272727272727273,0.7150259067357512,0.2164869029275811,0.17391304347826098,1
65332,97,1,10,970110,-5.0,-139.91,0.7955555555555556,0.6227272727272728,0.5518134715025909,0.8135593220338986,0.8712059064807218,1
16993,94,8,6,940806,2.04,-110.12,0.5377777777777778,0.3409090909090909,0.31088082901554426,0.8204930662557783,0.8933552091878587,1
20196,92,5,14,920514,1.99,-140.06,0.16000000000000003,0.6136363636363636,0.3445595854922281,0.24422187981510035,0.3002461033634125,1
10463,93,12,14,931214,0.0,165.0,0.24000000000000002,0.55,0.6839378238341967,0.2534668721109401,0.22559474979491378,1
85353,93,12,7,931207,-8.01,-124.98,0.7422222222222223,0.44545454545454544,0.5077720207253886,0.6895223420647147,0.829368334700574,1
10099,92,11,10,921110,0.97,166.46,0.16888888888888892,0.5181818181818182,0.7694300518134716,0.317411402157165,0.3223954060705496,1
79167,92,7,14,920714,7.99,165.01,0.35555555555555557,0.55,0.94559585492228,0.29506933744221886,0.2666119770303528,1
48878,94,2,20,940220,5.03,-140.01,0.56,0.5181818181818182,0.27720207253886,0.7935285053929124,0.8679245283018866,1
92655,93,7,16,930716,8.99,-140.26,0.9333333333333333,0.45454545454545453,0.5155440414507773,0.7796610169491525,0.8539786710418373,1
23325,96,5,14,960514,2.05,-154.93,0.36888888888888893,0.5272727272727272,0.8601036269430051,0.08705701078582462,0.053322395406070644,1
86263,97,12,24,971224,-7.96,-125.01,0.2666666666666667,0.5318181818181819,0.8549222797927465,0.25500770416024676,0.2305168170631664,1
77881,97,1,22,970122,7.95,-154.98,0.2666666666666667,0.5318181818181819,0.8549222797927465,0.25500770416024676,0.2305168170631664,1
62478,93,1,26,930126,-5.03,-124.89,0.6355555555555557,0.2818181818181818,0.6476683937823835,0.738828967642527,0.907301066447908,1
21756,94,1,19,940119,1.99,146.99,0.2,0.5818181818181818,0.3316062176165804,0.1848998459167952,0.22969647251845782,1
10835,96,2,5,960205,0.01,164.97,0.24000000000000002,0.6545454545454545,0.5414507772020727,0.37057010785824374,0.42657916324856426,1
17617,96,8,28,960828,2.11,-110.41,0.6088888888888889,0.17272727272727273,0.5673575129533677,0.7473035439137135,0.911402789171452,1
60462,92,11,23,921123,-4.99,-109.99,0.6044444444444445,0.2409090909090909,0.4196891191709844,0.7696456086286598,0.9417555373256765,1
38803,95,8,28,950828,-2.0,156.0,0.2888888888888889,0.5590909090909091,0.8704663212435233,0.15485362095531596,0.14766201804758006,1
39753,94,5,13,940513,-1.94,164.38,0.18222222222222223,0.40454545454545454,0.6528497409326426,0.3335901386748845,0.3363412633305989,1
59548,96,10,28,961028,5.09,-94.89,0.1866666666666667,0.4,0.3652849740932642,0.7750385208012329,0.8547990155865466,1
89376,93,1,17,930117,-8.0,-170.03,0.28,0.65,0.6295336787564767,0.20493066255778114,0.21164889253486474,1
36250,97,3,18,970318,-2.02,-139.95,0.8133333333333335,0.4727272727272727,0.5673575129533677,0.785053929121726,0.8506972928630026,1
72578,95,7,19,950719,-4.99,-179.95,0.23111111111111113,0.44545454545454544,0.6839378238341967,0.4252696456086287,0.4397046759639047,1
3614,94,7,29,940729,0.03,-139.97,0.7377777777777779,0.6863636363636364,0.48963730569948183,0.780431432973806,0.8318293683347004,1
25506,92,12,7,921207,2.06,164.99,0.25777777777777783,0.5818181818181818,0.8031088082901556,0.32434514637904477,0.3232157506152584,1
38252,98,4,30,980430,-2.0,-154.97,0.4133333333333334,0.6136363636363636,0.940414507772021,0.2380585516178737,0.2280557834290402,1
88194,98,2,9,980209,-8.28,-154.97,0.2266666666666667,0.6636363636363636,0.6088082901554408,0.08551617873651773,0.12059064807219011,1
71081,95,11,24,951124,-5.0,-170.02,0.33333333333333337,0.6545454545454545,0.7227979274611398,0.3058551617873655,0.3150123051681706,1
22296,93,2,24,930224,2.0,-155.05,0.6444444444444445,0.7136363636363636,0.3212435233160622,0.8189522342064717,0.9081214109926168,1
19041,96,10,1,961001,1.98,-125.07,0.8222222222222222,0.24545454545454543,0.4663212435233164,0.8004622496147922,0.8851517637407711,1
65732,98,2,22,980222,-5.01,-139.91,0.29333333333333333,0.7227272727272727,0.7953367875647666,0.12018489984591696,0.2502050861361771,1
21240,97,10,7,971007,1.97,-140.02,0.2977777777777778,0.6136363636363636,0.8134715025906734,0.1371340523882898,0.10746513535684965,1
1602,93,8,11,930811,-0.08,-124.39,0.5866666666666667,0.45,0.19430051813471527,0.840523882896764,0.9581624282198522,1
71768,97,10,21,971021,-5.01,-169.99,0.3866666666666667,0.6363636363636364,0.5932642487046631,0.26040061633281986,0.2485643970467597,1
15039,96,11,19,961119,0.0,-179.89,0.3244444444444445,0.6090909090909091,0.6373056994818653,0.33898305084745783,0.3724364232977848,1
64050,93,6,5,930605,-4.98,-139.98,0.24444444444444446,0.6454545454545455,0.4585492227979273,0.23497688751926038,0.23872026251025424,1
54233,98,5,18,980518,4.99,156.06,0.2844444444444445,0.5772727272727273,0.7642487046632125,0.23959938366718037,0.21821164889253475,1
45512,93,11,15,931115,5.02,-109.97,0.26222222222222225,0.19999999999999996,0.35492227979274604,0.7511556240369799,0.8096800656275636,1
60054,91,8,21,910821,-4.99,-110.0,0.76,0.35454545454545455,0.5077720207253886,0.802773497688752,0.8498769483182933,1
18439,94,9,12,940912,1.96,-125.08,0.5333333333333333,0.37272727272727274,0.3575129533678758,0.817411402157165,0.948318293683347,1
83153,95,3,9,950309,7.95,-94.99,0.3466666666666667,0.5954545454545455,0.9145077720207255,0.22804314329738062,0.19114027891714525,1
50019,98,1,18,980118,4.91,-139.85,0.28,0.55,0.733160621761658,0.22419106317411397,0.19688269073010667,1
66393,93,1,30,930130,-5.01,-154.96,0.14222222222222225,0.6818181818181819,0.9585492227979278,0.6879815100154081,0.7538966365873665,1
79608,93,10,3,931003,8.05,165.07,0.2177777777777778,0.509090909090909,0.5984455958549222,0.3012326656394453,0.27973748974569324,1
61638,97,4,18,970418,-4.99,-110.0,0.21333333333333337,0.6181818181818182,0.7176165803108807,0.3597842835130973,0.4077112387202624,1
65539,97,8,10,970810,-4.99,-139.91,0.3155555555555556,0.6545454545454545,0.8471502590673574,0.11787365177195697,0.11812961443806413,1
55472,96,8,29,960829,5.05,165.0,0.3955555555555556,0.7227272727272727,0.5829015544041454,0.34283513097072404,0.3396226415094339,1
51617,93,5,31,930531,5.01,-154.9,0.37333333333333335,0.6772727272727272,0.7383419689119171,0.17873651771956856,0.17145200984413456,1
71607,97,5,11,970511,-4.99,-170.0,0.34222222222222226,0.5863636363636363,0.6968911917098444,0.31587057010785835,0.29040196882690705,1
70919,95,6,13,950613,-5.0,-170.03,0.2666666666666667,0.4636363636363636,0.6917098445595853,0.14637904468412954,0.14520098441345364,1
6439,94,6,14,940614,0.0,-155.0,0.36888888888888893,0.5272727272727272,0.8601036269430051,0.08705701078582462,0.053322395406070644,1
15137,97,2,26,970226,0.01,-179.91,0.29333333333333333,0.7227272727272727,0.7953367875647666,0.12018489984591696,0.2502050861361771,1
41389,94,5,19,940519,-2.2,-170.04,0.36444444444444446,0.6045454545454545,0.7409326424870466,0.18335901386748876,0.12141099261689914,1
