,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,ground_truth
131,0,0.44,0.35,0.125,0.1421993979103949,0.11701412239408203,0.08229098090849242,0.12705530642750376,0.2857142857142857,0
132,0,0.325,0.26,0.09,0.06711528245085886,0.05648957632817753,0.04674127715602369,0.060288988540109625,0.2142857142857143,0
133,1,0.35,0.26,0.095,0.0740216043917124,0.05716207128446535,0.07307439104674114,0.06626806178375687,0.2142857142857143,0
134,1,0.265,0.2,0.065,0.03382326899238534,0.026227303295225282,0.026333113890717574,0.026407573492775192,0.2142857142857143,0
135,0,0.425,0.33,0.115,0.14308482380024792,0.10928043039677202,0.10599078341013825,0.13353263577478827,0.25,0
136,0,0.305,0.23,0.08,0.05454223481494599,0.044720914593140544,0.04476629361421988,0.046337817638266075,0.2142857142857143,0
137,2,0.345,0.255,0.09,0.07030281565432973,0.06254203093476798,0.03818301514154048,0.06128550074738417,0.2857142857142857,0
138,0,0.405,0.325,0.11,0.12519922082521692,0.10087424344317417,0.08229098090849242,0.11509715994020919,0.2857142857142857,0
139,2,0.375,0.285,0.095,0.08889675934124314,0.06388702084734364,0.07504937458854509,0.09068261086198308,0.2857142857142857,0
140,0,0.565,0.445,0.155,0.2918363732955551,0.22864828513786145,0.2699144173798551,0.24514200298953667,0.3214285714285714,0
141,0,0.55,0.45,0.145,0.2617318930405525,0.19771351714862134,0.18828176431863064,0.2640757349277529,0.3214285714285714,0
142,2,0.65,0.52,0.19,0.4754737028510714,0.3483523873570948,0.4022383146807109,0.44344793223716994,0.5357142857142857,0
143,2,0.56,0.455,0.155,0.28156543297326014,0.22797579018157363,0.24950625411454902,0.24015944195316397,0.35714285714285715,0
144,2,0.475,0.375,0.13,0.18257481848769255,0.13887020847343642,0.15273206056616195,0.1679123069257599,0.3214285714285714,0
145,0,0.49,0.38,0.125,0.1937311846998406,0.16408876933422997,0.140882159315339,0.171898355754858,0.3214285714285714,0
146,2,0.46,0.35,0.12,0.18168939259783956,0.1499663752521855,0.14154048716260698,0.15445939212755358,0.3214285714285714,0
147,1,0.28,0.205,0.08,0.044271294492650964,0.034297242770679214,0.05069124423963133,0.04035874439461884,0.2857142857142857,0
148,1,0.175,0.13,0.055,0.010448025500265627,0.006388702084734364,0.007899934167215272,0.010961634280019932,0.14285714285714285,0
149,1,0.17,0.13,0.095,0.009916769966353815,0.008069939475453933,0.00987491770901909,0.008470353761833584,0.10714285714285714,0
150,2,0.59,0.475,0.145,0.37223304409420926,0.2962340282447881,0.3443054641211323,0.3223716990533134,0.5,0
151,0,0.605,0.5,0.185,0.39543120240835844,0.31472763954270333,0.3396971691902567,0.33233682112605883,0.2857142857142857,0
152,0,0.635,0.515,0.19,0.48503630246148394,0.3399462004034969,0.40092165898617504,0.44693572496263084,0.3214285714285714,0
153,0,0.605,0.485,0.16,0.37347264034000355,0.24815063887020844,0.30941408821593147,0.3522670652715496,0.3214285714285714,0
154,0,0.565,0.45,0.135,0.3493890561360014,0.2595830531271015,0.19618169848584593,0.30742401594419533,0.39285714285714285,0
155,2,0.515,0.405,0.13,0.25500265627766955,0.21452589105581707,0.17182356813693217,0.20777279521674144,0.3214285714285714,0
156,0,0.575,0.46,0.19,0.35133699309367805,0.26294552790854064,0.31863067807768264,0.33731938216243157,0.42857142857142855,0
157,2,0.645,0.485,0.215,0.5355055781831061,0.3665097511768661,0.34364713627386434,0.6312904833084206,0.5357142857142857,0
158,0,0.58,0.455,0.17,0.32070125730476357,0.25084061869535973,0.28044766293614215,0.2825112107623318,0.42857142857142855,0
159,0,0.575,0.46,0.165,0.3973791393660351,0.20006724949562876,0.2343647136273864,0.43697060288988543,0.42857142857142855,0
160,2,0.605,0.465,0.165,0.37329555516203294,0.28278412911903156,0.32521395655036206,0.33731938216243157,0.42857142857142855,0
161,0,0.605,0.485,0.16,0.4320878342482734,0.35574983187626086,0.33838051349572085,0.2775286497259592,0.42857142857142855,0
162,2,0.61,0.485,0.175,0.4400566672569506,0.3651647612642905,0.390388413429888,0.3423019431988042,0.39285714285714285,0
163,0,0.725,0.56,0.21,0.7575703913582433,0.4364492266308002,0.5233706385780117,1.0,0.6071428571428571,0
164,0,0.65,0.545,0.23,0.6197981228971134,0.3762609280430396,0.3805134957208689,0.8106626806178376,0.5357142857142857,0
165,2,0.725,0.57,0.19,0.9024260669381972,0.7192333557498317,0.6352863726135615,0.7209765819631292,0.4642857142857143,0
166,0,0.725,0.575,0.175,0.7515494953072428,0.5137861466039004,0.5938117182356814,0.8455406078724466,0.6785714285714285,0
167,0,0.68,0.57,0.205,0.6516734549318223,0.4196368527236045,0.5365371955233705,0.6462381664175387,0.6785714285714285,0
168,2,0.705,0.56,0.22,0.7009031344076501,0.5490921318090113,0.40552995391705066,0.7558545092177381,0.4642857142857143,0
169,0,0.68,0.515,0.175,0.5725163803789622,0.3439811701412238,0.5378538512179064,0.6163428001993025,0.39285714285714285,0
170,2,0.695,0.55,0.215,0.6922259606870904,0.4784801613987894,0.7116524028966424,0.5864474339810664,0.4642857142857143,0
171,0,0.53,0.395,0.145,0.27377368514255357,0.20645595158036312,0.22185648452929543,0.2526158445440957,0.2142857142857143,0
172,2,0.525,0.435,0.155,0.37648308836550376,0.32616005379959645,0.30612244897959184,0.2825112107623318,0.25,0
173,0,0.52,0.405,0.115,0.2741278554984947,0.21452589105581707,0.2422646477946017,0.21773791728948683,0.25,0
174,1,0.235,0.16,0.04,0.016291836373295555,0.011768661735036984,0.023041474654377874,0.013452914798206279,0.14285714285714285,0
175,1,0.36,0.26,0.09,0.06251106782362316,0.04270342972427706,0.04805793285055957,0.07324364723467863,0.2142857142857143,0
176,1,0.315,0.21,0.06,0.04356295378076855,0.039677202420981834,0.048716260697827515,0.03338315894369707,0.14285714285714285,0
177,1,0.315,0.245,0.085,0.05011510536568089,0.03496973772696704,0.0618828176431863,0.048330842052815154,0.25,0
178,1,0.225,0.16,0.045,0.015760580839383743,0.016139878950907866,0.01909150757077024,0.013452914798206279,0.10714285714285714,0
179,2,0.58,0.475,0.15,0.34283690455108906,0.25823806321452586,0.2843976300197498,0.34728450423517687,0.35714285714285715,0
180,2,0.57,0.48,0.18,0.3320347086948822,0.2676529926025554,0.2626728110599078,0.29247633283507724,0.4642857142857143,0
181,2,0.64,0.51,0.175,0.48379670621568976,0.34566240753194344,0.3495720868992758,0.5665171898355755,0.7142857142857143,0
182,0,0.56,0.45,0.16,0.3617850185939437,0.28782784129119027,0.35220539828834757,0.2974588938714499,0.3214285714285714,0
183,0,0.62,0.475,0.175,0.35930582610235523,0.2921990585070611,0.2811059907834101,0.3223716990533134,0.3214285714285714,0
184,0,0.645,0.51,0.2,0.5544536922259606,0.41694687289845317,0.48255431204739957,0.45690084703537626,0.39285714285714285,0
185,2,0.62,0.49,0.19,0.4306711528245086,0.36617350369872215,0.38973008558262007,0.3522670652715496,0.42857142857142855,0
186,0,0.63,0.48,0.15,0.3720559589162387,0.26294552790854064,0.44173798551678733,0.2825112107623318,0.39285714285714285,0
187,0,0.63,0.5,0.185,0.4891092615548079,0.36247478143913914,0.4358130348913759,0.3771798704534131,0.3214285714285714,0
188,0,0.63,0.48,0.16,0.4239419160616257,0.35339609952925344,0.44042132982225146,0.31240657698056806,0.35714285714285715,0
189,0,0.585,0.46,0.17,0.32955551620329376,0.2447881640887693,0.35615536537195525,0.28749377179870456,0.2857142857142857,0
190,2,0.615,0.48,0.18,0.4099521870019479,0.3251513113651647,0.2843976300197498,0.3223716990533134,0.42857142857142855,0
191,2,0.61,0.485,0.17,0.3614308482380025,0.281102891728312,0.3159973666886109,0.3572496263079223,0.39285714285714285,0
192,2,0.58,0.45,0.15,0.3276075792456172,0.18493611297915266,0.23831468071099404,0.3572496263079223,0.4642857142857143,0
193,1,0.355,0.275,0.085,0.07720913759518329,0.061197041022192325,0.07834101382488479,0.14798206278026907,0.25,0
194,0,0.51,0.4,0.14,0.2877634142022313,0.308002689979825,0.25806451612903225,0.19282511210762335,0.3214285714285714,0
195,2,0.5,0.405,0.155,0.27271117407472995,0.23201075991930056,0.20144832126398945,0.2426507224713503,0.39285714285714285,0
196,0,0.505,0.41,0.15,0.22737736851425536,0.19098856758574306,0.19025674786043448,0.20777279521674144,0.35714285714285715,0
197,2,0.64,0.5,0.185,0.46095271825748185,0.29825151311365156,0.34628044766293614,0.46188340807174894,0.5357142857142857,0
198,2,0.56,0.45,0.16,0.32583672746591114,0.2898453261600537,0.23370638578011846,0.25759840558046837,0.5,0
199,2,0.585,0.46,0.185,0.32583672746591114,0.24377942165433755,0.2797893350888742,0.2825112107623318,0.3214285714285714,0
200,0,0.45,0.345,0.12,0.14680361253763058,0.11062542030934767,0.12442396313364054,0.133034379671151,0.2857142857142857,0
201,2,0.5,0.4,0.165,0.2914822029396139,0.17014122394082043,0.2692560895325872,0.2825112107623318,0.42857142857142855,0
202,0,0.5,0.4,0.145,0.22241898353107845,0.15669132481506381,0.1922317314022383,0.22770303936223224,0.39285714285714285,0
203,0,0.53,0.435,0.17,0.2881175845581725,0.20006724949562876,0.20342330480579326,0.27254608868958646,0.42857142857142855,0
204,2,0.42,0.335,0.115,0.12998052063042323,0.11432414256893073,0.09282422646477945,0.1180866965620329,0.25,0
205,0,0.44,0.34,0.14,0.3146226402901303,0.287674668651116,-0.3393275559985572,0.6467024244010603,-0.017358384127444393,1
206,1,0.4,0.3,0.11,0.11085532140959801,0.0726294552790854,0.08755760368663594,0.1180866965620329,0.2857142857142857,0
207,1,0.435,0.34,0.11,0.1336993093678059,0.09986550100874242,0.11125740618828177,0.1180866965620329,0.25,0
208,0,0.525,0.415,0.17,0.294138480609173,0.18459986550100874,0.22119815668202764,0.30742401594419533,0.42857142857142855,0
209,1,0.37,0.28,0.095,0.09332388879050824,0.08137188971082716,0.06780776826859776,0.07822620827105134,0.2142857142857143,0
210,0,0.49,0.365,0.145,0.22401275013281385,0.13349024882313382,0.21329822251481237,0.21773791728948683,0.3214285714285714,0
211,2,0.335,0.25,0.09,0.06339649371347618,0.050100874243443165,0.053982883475971036,0.05829596412556054,0.2142857142857143,0
212,0,0.415,0.325,0.105,0.13387639454577652,0.1065904505716207,0.10269914417379854,0.1180866965620329,0.39285714285714285,0
213,2,0.5,0.405,0.14,0.21728351336993096,0.16139878950907866,0.17774851876234365,0.20279023418036873,0.2857142857142857,0
214,0,0.485,0.395,0.16,0.23304409420931468,0.16577000672494954,0.16787360105332455,0.23268560039860492,0.4642857142857143,0
215,2,0.55,0.405,0.14,0.2835133699309368,0.16341627437794215,0.21461487820934824,0.2526158445440957,0.3214285714285714,0
216,2,0.45,0.35,0.13,0.16221002302107315,0.11634162743779419,0.1454904542462146,0.133034379671151,0.25,0
217,1,0.405,0.3,0.12,0.11404285461306889,0.08439811701412239,0.09150757077024359,0.10812157448928751,0.2142857142857143,0
218,2,0.47,0.36,0.135,0.32908232046564523,0.3941877442938163,0.047030894270659554,0.03362545744953399,0.019074693809065235,1
219,0,0.415,0.305,0.13,0.11262617318930405,0.0870880968392737,0.0987491770901909,0.10313901345291482,0.25,0
220,0,0.445,0.325,0.125,0.1604391712413671,0.11936785474108942,0.14746543778801843,0.1380169407075237,0.2857142857142857,0
221,0,0.47,0.35,0.145,0.18257481848769255,0.12508406186953597,0.1619486504279131,0.17787742899850525,0.35714285714285715,0
222,0,0.49,0.375,0.15,0.20311669913228264,0.14727639542703427,0.18894009216589858,0.18784255107125067,0.2857142857142857,0
