,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,ground_truth
43,0.0017201327010894023,0.0,0.23643695014662755,0,0.12962962962962965,0.5077601073002492,0.03707518022657055,0.41750857059716834,3,0.08778625954198471,0.5638297872340423,0.9938473952292097,0.157560706401766,0.43777777777777777,0
44,0.0013079707424580094,0.0,0.23643695014662755,0,0.12962962962962965,0.48055182985246214,0.3820803295571576,0.41750857059716834,3,0.08778625954198471,0.5638297872340423,0.9810630894144939,0.21578366445916114,0.36,0
45,0.001855684193347232,0.0,0.23643695014662755,0,0.12962962962962965,0.40639969342785986,0.31822863027806386,0.3610835780992825,3,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.2339955849889625,0.6985059031611984,1
46,0.002046085709006239,0.0,0.23643695014662755,0,0.12962962962962965,0.42632688254454865,0.31307929969104015,0.3610835780992825,3,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.34271523178807944,0.33333333333333337,0
47,0.002505904245346852,0.0,0.23643695014662755,0,0.12962962962962965,0.4730791339337038,0.850669412976313,0.41464412698124015,3,0.08778625954198471,0.5638297872340423,0.9895103131776691,0.47102649006622516,0.25777777777777783,0
48,0.002782402314131479,0.0,0.23643695014662755,0,0.12962962962962965,0.35217474611994637,0.9515962924819773,0.43106693704589477,3,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.8024282560706402,-0.16495681150706099,1
49,0.002399126535856854,0.0,0.23643695014662755,0,0.12962962962962965,0.3910710864150221,0.6086508753861998,0.45086342514708694,3,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.3992825607064017,0.32,0
50,0.0009262685304285,0.21,0.18988269794721407,0,0.11111111111111105,0.4602414255604522,0.44078269824922767,0.5169729651083488,4,0.10687022900763354,0.44680851063829796,0.99662111049473,0.32339955849889623,0.010915054618816367,1
51,0.00041643306701099296,0.21,0.18988269794721407,0,0.11111111111111105,0.4893657788848439,0.6189495365602471,0.5169729651083488,4,0.10687022900763354,0.44680851063829796,0.9926118311563872,0.21247240618101543,0.34444444444444444,0
52,0.0005314158004933805,0.21,0.18988269794721407,0,0.11111111111111105,0.5652423835983905,0.18743563336766222,0.5169729651083488,4,0.10687022900763354,0.44680851063829796,0.9999999999999999,0.09795805739514349,0.4444444444444445,0
53,0.000488817114286318,0.21,0.18988269794721407,0,0.11111111111111105,0.4669476911285687,0.19052523171987643,0.5169729651083488,4,0.10687022900763354,0.44680851063829796,0.9999999999999999,0.184878587196468,0.15683839887322243,1
54,8.182544474601967e-05,0.75,0.12976539589442815,0,0.05144032921810693,0.44587085648591673,0.4603501544799177,0.5628949976811648,3,0.5381679389312977,0.9042553191489362,0.9999999999999999,0.3606512141280353,0.3088888888888889,0
55,7.63179628881145e-05,0.9,0.02785923753665689,0,0.03703703703703709,0.7066487832918183,0.1956745623069001,0.6881030108485119,5,0.07442748091603052,0.5638297872340423,0.9975540874476777,0.08498896247240617,0.6755555555555555,0
56,0.00015994176905712357,0.85,0.010263929618768326,0,0.05144032921810693,0.5407166123778501,0.3377960865087539,0.7327519573698043,2,0.24045801526717553,0.5,0.9999999999999999,0.11147902869757173,0.43777777777777777,0
57,8.991807114947215e-05,1.0,0.03152492668621701,0,0.053497942386831254,0.6236826978348343,0.3872296601441813,0.6542934827087634,5,0.13167938931297707,0.26595744680851063,0.9899137626708356,0.06125827814569537,0.5911111111111111,0
58,0.001664945484921414,0.25,0.17118768328445746,0,0.13991769547325106,0.49511400651465787,0.27085478887744596,0.6079167765461176,8,0.1851145038167939,0.7553191489361701,0.9843159009531495,0.14155629139072848,0.0147739519891395,1
59,0.0010898070223316026,0.25,0.17118768328445746,0,0.13991769547325106,0.45334355240467505,0.4562306900102987,0.5276396075257573,8,0.1851145038167939,0.7553191489361701,0.9999999999999999,0.20667770419426051,0.3244444444444445,0
60,0.001607285521796815,0.25,0.17118768328445746,0,0.13991769547325106,0.4177045410998276,0.6519052523171988,0.5543198537769736,8,0.1851145038167939,0.7553191489361701,0.995486408795199,0.315121412803532,0.30444444444444446,0
61,0.0018589437234264,0.25,0.17118768328445746,0,0.13991769547325106,0.4608162483234336,0.9320288362512874,0.5173185170366195,8,0.1851145038167939,0.7553191489361701,0.9525442533662817,0.3507174392935982,0.24444444444444446,0
62,0.0011683729369984539,0.25,0.17118768328445746,0,0.13991769547325106,0.5547039662770646,0.6683831101956745,0.5543289472487702,8,0.1851145038167939,0.7553191489361701,0.9999999999999999,0.13796909492273732,0.38222222222222224,0
63,0.0013507942238429455,0.25,0.17118768328445746,0,0.13991769547325106,0.6133358881011687,0.41709577754891863,0.6230210332002656,8,0.1851145038167939,0.7553191489361701,0.9966715416813757,0.2144039735099338,0.4444444444444445,0
64,0.00014825241980769222,0.17500000000000002,0.03372434017595308,0,0.0639917695473251,0.6788656830810501,0.5829042224510813,0.735961952914003,3,0.05534351145038163,0.6382978723404256,0.9907710928438146,0.17439293598233996,0.6222222222222222,0
65,0.00033179768254155224,0.8,0.10667155425219943,0,0.026748971193415683,0.5228971067254263,0.1534500514933059,0.49849503041766324,4,0.28625954198473275,0.37234042553191493,0.9999999999999999,0.08112582781456953,0.41111111111111115,0
66,0.0004211537657463402,0.8,0.10667155425219943,0,0.026748971193415683,0.4265184901322091,0.29042224510813597,0.49849503041766324,4,0.28625954198473275,0.37234042553191493,0.9999999999999999,0.2348233995584989,0.32,0
67,0.0005796343661472849,0.125,0.2056451612903226,0,0.0493827160493826,0.44395478060931215,0.19052523171987643,0.48817393992852537,4,0.30152671755725186,0.6702127659574466,0.9982601240607191,0.1757726269315673,0.3777777777777778,0
68,0.0014524016442418494,0.125,0.2056451612903226,0,0.0493827160493826,0.3895382257137384,0.349124613800206,0.48817393992852537,4,0.30152671755725186,0.6702127659574466,0.9999999999999999,0.31346578366445915,0.27555555555555555,0
69,0.001369452223606461,0.125,0.2056451612903226,0,0.0493827160493826,0.44529603372293536,0.309989701338826,0.48817393992852537,4,0.30152671755725186,0.6702127659574466,0.9999999999999999,0.19481236203090505,0.35333333333333333,0
70,0.0009209858437484687,0.0,0.3793988269794722,0,0.057613168724279795,0.5472312703583061,0.03810504634397528,0.37807927688712273,4,0.22519083969465642,0.7021276595744679,0.9667910635937265,0.1376931567328918,0.4266666666666667,0
71,0.0017133888457531918,0.0,0.3793988269794722,0,0.057613168724279795,0.4598582103851313,0.15036045314109167,0.37807927688712273,4,0.22519083969465642,0.7021276595744679,0.9496696757274699,0.22488962472406182,0.3711111111111111,0
72,0.0009589762288091206,0.0,0.3793988269794722,0,0.057613168724279795,0.4797853995018203,0.05046343975283214,0.37807927688712273,4,0.22519083969465642,0.7021276595744679,0.9848958595995765,0.10458057395143486,-0.013671780759921204,1
73,0.002125101214028838,0.0,0.3793988269794722,0,0.057613168724279795,0.514274765280705,0.03398558187435634,0.37807927688712273,4,0.22519083969465642,0.7021276595744679,0.9502496343738969,0.16032008830022074,0.4088888888888889,0
74,0.0008164560860372072,0.0,0.45344574780058655,0,0.10699588477366251,0.5196397777351983,0.031925849639546866,0.2838890960179687,5,0.4026717557251908,0.6489361702127658,0.9950073125220636,0.13934878587196467,0.42444444444444446,0
75,0.0009980905897591411,0.0,0.45344574780058655,0,0.10699588477366251,0.5221306763747843,0.43357363542739447,0.30672280369922433,5,0.4026717557251908,0.6489361702127658,0.9655302839275809,0.19895143487858719,0.36444444444444446,0
76,0.0010701374442676555,0.0,0.45344574780058655,0,0.10699588477366251,0.5207894232611611,0.737384140061792,0.26576580672735045,5,0.4026717557251908,0.6489361702127658,0.9413989611175552,0.282560706401766,0.33333333333333337,0
77,0.0009076105306649847,0.0,0.45344574780058655,0,0.10699588477366251,0.4941559685763556,0.44181256436663235,0.2692486064254471,5,0.4026717557251908,0.6489361702127658,0.9749357002370266,0.2356512141280353,0.35111111111111115,0
78,0.0005635615109293168,0.0,0.45344574780058655,0,0.10699588477366251,0.5117838666411191,0.5231719876416066,0.35323591193881915,5,0.4026717557251908,0.6489361702127658,0.9735236270109435,0.29277041942604853,0.36,0
79,0.0008716433022051957,0.0,0.45344574780058655,0,0.10699588477366251,0.4431883502586701,0.34706488156539655,0.30672280369922433,5,0.4026717557251908,0.6489361702127658,0.9978818901608755,0.2033664459161148,0.34,0
80,0.0003912560070891407,0.25,0.16129032258064516,0,0.08436213991769548,0.6066296225330524,0.31513903192584963,0.38839127390446393,4,0.1793893129770992,0.6808510638297873,0.9999999999999999,0.09823399558498896,0.029584740102678975,1
81,0.00043048276562809796,0.25,0.16129032258064516,0,0.08436213991769548,0.5859360030657214,0.6951596292481977,0.38839127390446393,4,0.1793893129770992,0.6808510638297873,0.9967976196479903,0.15149006622516556,0.42,0
82,0.0003402275017118153,0.25,0.16129032258064516,0,0.08436213991769548,0.5251963977773518,0.3017507723995881,0.38839127390446393,4,0.1793893129770992,0.6808510638297873,0.9999999999999999,0.1376931567328918,0.8474394930629785,1
83,0.00032808856210663655,0.25,0.16129032258064516,0,0.08436213991769548,0.4993293734431884,0.45108135942327504,0.38839127390446393,4,0.1793893129770992,0.6808510638297873,0.9842150385798578,0.1594922737306843,0.39777777777777773,0
84,0.0004975841262233916,0.0,0.14772727272727273,0,0.13168724279835387,0.541866257903813,0.4644696189495366,0.3318935336322054,3,0.1145038167938931,0.6276595744680851,0.9999999999999999,0.21771523178807944,0.42,0
85,0.0005735648963446956,0.0,0.14772727272727273,0,0.13168724279835387,0.5880436865299866,0.5478887744593203,0.3008211405032328,3,0.1145038167938931,0.6276595744680851,0.988400827071461,0.13245033112582782,0.48000000000000004,0
86,0.0005120834151962439,0.0,0.14772727272727273,0,0.13168724279835387,0.4702050201187967,0.4346035015447992,0.29986632596459,3,0.1145038167938931,0.6276595744680851,0.9977053810076152,0.30711920529801323,0.3888888888888889,0
87,0.0007327198822792613,0.0,0.14772727272727273,0,0.13168724279835387,0.49051542441080664,0.5550978372811534,0.2380670916349153,3,0.1145038167938931,0.6276595744680851,0.9955872711684906,0.18515452538631344,0.38222222222222224,0
88,0.0005651350771744325,0.0,0.10813782991202346,0,0.21399176954732513,0.6602797470779843,0.858908341915551,0.20843146704980492,2,0.1583969465648855,0.5531914893617023,0.9999999999999999,0.10402869757174393,0.4133333333333334,0
89,0.0005248967403350438,0.0,0.10813782991202346,0,0.21399176954732513,0.6740754933895382,0.619979402677652,0.2077767370804499,2,0.1583969465648855,0.5531914893617023,0.9978818901608755,0.10954746136865343,0.5266666666666666,0
90,0.0004554350303720765,0.0,0.10813782991202346,0,0.21399176954732513,0.5472312703583061,0.6508753861997939,0.17847757095181366,2,0.1583969465648855,0.5531914893617023,0.9880982399515861,0.19536423841059603,0.39111111111111113,0
91,0.0003709120434915727,0.0,0.10813782991202346,0,0.21399176954732513,0.5449319793063806,0.7312049433573636,0.17845938400822048,2,0.1583969465648855,0.5531914893617023,0.9915527762368249,0.17853200883002204,0.3777777777777778,0
92,0.00040137179009345635,0.28,0.5344574780058651,0,0.1625514403292181,0.552021460049818,0.5221421215242018,0.23063772517709535,4,0.1583969465648855,0.5957446808510638,0.9952342528619699,0.17742825607064017,0.39777777777777773,0
93,0.00025210779198533257,0.28,0.5344574780058651,0,0.1625514403292181,0.5077601073002492,0.26776519052523173,0.23063772517709535,4,0.1583969465648855,0.5957446808510638,0.998562711180594,0.12362030905077262,0.4444444444444445,0
94,0.0004115999706867088,0.28,0.5344574780058651,0,0.1625514403292181,0.5150411956313469,0.7662203913491246,0.2260091480326274,4,0.1583969465648855,0.5957446808510638,0.9999999999999999,0.24448123620309048,0.34666666666666673,0
95,0.001300664899177115,0.0,0.08907624633431087,0,0.12345679012345678,0.5870856485916843,0.5653964984552008,0.2151151688203039,2,0.1698473282442748,0.574468085106383,0.9018609107872309,0.1357615894039735,0.5199999999999999,0
96,0.0012219865869213266,0.0,0.08907624633431087,0,0.12345679012345678,0.49856294309254656,0.6869207003089598,0.2151151688203039,2,0.1698473282442748,0.574468085106383,0.9872156941852841,0.2651766004415011,0.36444444444444446,0
97,0.001287064790915757,0.0,0.08907624633431087,0,0.12345679012345678,0.8637670051734051,0.752832131822863,0.2151151688203039,2,0.1698473282442748,0.574468085106383,0.9999999999999999,0.0684326710816777,0.7488888888888889,0
98,0.0008491637844178277,0.0,0.08907624633431087,0,0.12345679012345678,0.8160567158459476,0.35015447991761073,0.2151151688203039,2,0.1698473282442748,0.574468085106383,0.991502345050179,0.050772626931567325,0.8622222222222221,0
99,0.0007000121838986407,0.0,0.08907624633431087,0,0.12345679012345678,0.7386472504311171,0.6138002059732235,0.2151151688203039,2,0.1698473282442748,0.574468085106383,0.9999999999999999,0.1230684326710817,0.6266666666666667,0
100,0.0015998672809269833,0.0,0.29692082111436957,0,0.2777777777777778,0.6066296225330524,0.7929969104016479,0.14987860215151544,5,0.37595419847328243,0.8829787234042552,0.994603863028897,0.21219646799116998,0.5,0
101,0.0012138939605178742,0.0,0.29692082111436957,0,0.2777777777777778,0.6169764322667176,0.7044284243048403,0.15699879056825106,5,0.37595419847328243,0.8829787234042552,0.9966715416813757,0.16390728476821192,0.4777777777777778,0
102,0.0025001719683110735,0.0,0.29692082111436957,0,0.2777777777777778,0.5449319793063806,0.8496395468589084,0.1441406214478626,5,0.37595419847328243,0.8829787234042552,0.1777195017398759,0.24558498896247244,0.45937085839904734,1
103,0.0023074101032843925,0.0,0.29692082111436957,0,0.2777777777777778,0.4935811458133742,0.8702368692070032,0.1441406214478626,5,0.37595419847328243,0.8829787234042552,0.9938726108225328,0.32312362030905073,0.3177777777777778,0
104,0.0014980350653502061,0.0,0.29692082111436957,0,0.2777777777777778,0.4993293734431884,0.8970133882595263,0.11743309478125653,5,0.37595419847328243,0.8829787234042552,0.9893842352110546,0.2924944812362031,0.3355555555555556,0
105,0.001419581548272292,0.0,0.29692082111436957,0,0.2777777777777778,0.43878137574247933,0.9660144181256437,0.08887049986814467,5,0.37595419847328243,0.8829787234042552,0.9928135559029705,0.40673289183222955,0.32222222222222224,0
106,0.001853211446390621,0.0,0.29692082111436957,0,0.2777777777777778,0.43590726192757245,0.9165808444902164,0.09833680400840238,5,0.37595419847328243,0.8829787234042552,0.9968984820212821,0.46716335540838855,0.32222222222222224,0
107,0.00140328389787645,0.0,0.29692082111436957,0,0.2777777777777778,0.4916650699367694,0.8475798146240989,0.09027998799661723,5,0.37595419847328243,0.8829787234042552,0.9767764385495991,0.3410596026490066,0.3422222222222222,0
108,0.0013678786573613452,0.0,0.29692082111436957,0,0.2777777777777778,0.5581529028549531,0.9701338825952626,0.11851521792505161,5,0.37595419847328243,0.8829787234042552,0.9958142115083968,0.29083885209713023,0.32888888888888895,0
109,0.0028921023609338355,0.0,0.29692082111436957,0,0.2777777777777778,0.5112090438781375,0.9093717816683832,0.12871809328083372,5,0.37595419847328243,0.8829787234042552,0.9857027585859096,0.3813465783664459,0.32,0
110,0.0011420719011872333,0.0,0.29692082111436957,0,0.2777777777777778,0.5046943858976817,0.5303810504634398,0.14987860215151544,5,0.37595419847328243,0.8829787234042552,0.9914014826768874,0.3109823399558499,0.3711111111111111,0
111,0.0010623820106310136,0.0,0.3500733137829912,0,0.33333333333333337,0.6043303314811267,0.8105046343975283,0.14075784993952845,6,0.46755725190839686,0.5531914893617023,0.9966967572746986,0.2326158940397351,0.8843107951036013,1
112,0.00131471459779422,0.0,0.3500733137829912,0,0.33333333333333337,0.45066104617742864,0.9268795056642637,0.11128590784675683,6,0.46755725190839686,0.5531914893617023,0.9950829593020324,0.3995584988962472,0.11504743788102495,1
113,0.0024255399692570115,0.0,0.3500733137829912,0,0.33333333333333337,0.4849588043686529,0.9526261585993822,0.12898180396293502,6,0.46755725190839686,0.5531914893617023,0.9999999999999999,0.423841059602649,0.0006339269738586117,1
114,0.0015284948119520898,0.0,0.3500733137829912,0,0.33333333333333337,0.5159992335696492,0.8372811534500515,0.10247433367585411,6,0.46755725190839686,0.5531914893617023,0.9794240758485048,0.24061810154525382,0.30000000000000004,0
115,0.0018547850126357371,0.0,0.3500733137829912,0,0.33333333333333337,0.45353515999233573,0.878475798146241,0.12126144640762397,6,0.46755725190839686,0.5531914893617023,0.8689041303141863,0.3871412803532009,0.1772258020932907,1
116,0.0014078921990228605,0.0,0.3500733137829912,0,0.33333333333333337,0.5010538417321325,0.7167868177136972,0.14554101610453857,6,0.46755725190839686,0.5531914893617023,0.9909223864037521,0.2844922737306843,0.36,0
117,0.0016259435215603304,0.0,0.3500733137829912,0,0.33333333333333337,0.4713546656447595,0.8208032955715756,0.14711418672534987,6,0.46755725190839686,0.5531914893617023,0.9939734731958243,0.23647902869757176,0.3155555555555556,0
118,0.0013966524401291763,0.0,0.3500733137829912,0,0.33333333333333337,0.4428051350833492,0.7229660144181256,0.12257090634633398,6,0.46755725190839686,0.5531914893617023,0.8530687377073982,0.37637969094922735,0.3422222222222222,0
119,0.0015560322212416157,0.0,0.3500733137829912,0,0.33333333333333337,0.41578846522322277,0.6416065911431514,0.14818721639734833,6,0.46755725190839686,0.5531914893617023,0.9863835796056282,0.3278145695364238,0.3177777777777778,0
120,0.0007043956898671775,0.0,0.9233870967741936,0,0.4032921810699587,0.44242191990802826,0.6879505664263645,0.10258345533741327,2,0.001908396946564861,0.6914893617021276,0.980457915174744,0.34878587196467986,-0.044240542530707916,1
121,0.000734293448524377,0.0,0.9233870967741936,0,0.4032921810699587,0.46809733665453146,0.8362512873326466,0.09710009184406516,2,0.001908396946564861,0.6914893617021276,0.9515104140400424,0.34602649006622516,0.34,0
122,0.0009741499033155941,0.0,0.9233870967741936,0,0.4032921810699587,0.4598582103851313,0.9268795056642637,0.08705180550882523,2,0.001908396946564861,0.6914893617021276,0.9525694689596046,0.4470198675496688,0.34444444444444444,0
123,0.0016191996662241197,0.0,0.9233870967741936,0,0.4032921810699587,0.4397394136807816,0.9691040164778579,0.07409360819867418,2,0.001908396946564861,0.6914893617021276,0.93295173735438,0.6534216335540839,0.2733333333333334,0
124,0.0010359685772308562,0.0,0.9233870967741936,0,0.4032921810699587,0.4441463881969726,0.956745623069001,0.07972246724076786,2,0.001908396946564861,0.6914893617021276,0.9558222804982601,0.4373620309050772,0.3066666666666667,0
